ID_PVenta,FolioVenta,IDDeposito,Total,IVA,IEPS
596486,AZD15-166590,2878,471.43,0.0,0.0
603429,AVA45-93201,2878,471.43,0.0,0.0
602062,AWX38-173125,2878,470.82,0.0,0.0
595221,AZN01-142959,2878,470.25,0.0,0.0
590448,AZQ39-168143,2878,467.94,0.0,0.0
601280,AZP52-104631,2878,467.28,0.0,0.0
606978,AVC58-111953,2878,464.43,0.0,0.0
590587,AVA58-93083,2878,445.85,0.0,0.0
593408,AZR10-141252,2878,444.55,0.0,0.0
605747,AZB57-139573,2878,441.09,0.0,0.0
588647,AVC20-111719,2878,439.24,0.0,0.0
590333,AZG46-162770,2878,439.2,0.0,0.0
600936,AZL08-213010,2878,438.24,0.0,0.0
592340,AVC10-90170,2878,433.43,0.0,0.0
590698,AZF19-159229,2878,429.3,0.0,0.0
599206,AZH48-156514,2878,426.03,0.0,0.0
593596,AZB23-139465,2878,425.0,0.0,0.0
593597,AZB23-139465,2878,425.0,0.0,0.0
597209,AZH16-156489,2878,425.0,0.0,0.0
597590,AZC05-215790,2878,425.0,0.0,0.0
597783,AVC25-90217,2878,425.0,0.0,0.0
599615,AZK07-128788,2878,425.0,0.0,0.0
599884,AZP50-104623,2878,425.0,0.0,0.0
600790,AZK42-128803,2878,425.0,0.0,0.0
600877,AVZ30-87688,2878,425.0,0.0,0.0
601938,AWX29-173122,2878,425.0,0.0,0.0
602144,AWW47-106264,2878,425.0,0.0,0.0
603071,AZC13-215876,2878,425.0,0.0,0.0
588659,AZK43-128697,2878,421.54,0.0,0.0
588990,AWI57-162563,2878,421.54,0.0,0.0
590214,AZC48-215682,2878,421.54,0.0,0.0
595377,AZC26-215756,2878,421.54,0.0,0.0
597845,AZJ00-161233,2878,421.54,0.0,0.0
597846,AZJ00-161233,2878,421.54,0.0,0.0
598393,AZK33-128776,2878,421.54,0.0,0.0
590141,AZS43-153448,2878,66.66,0.0,0.0
399507,AZP03-103055,2866,348.07,0.0,0.0
389383,AZK00-126708,2866,347.3,0.0,0.0
406668,AZL15-210085,2866,347.29,0.0,0.0
400941,AZC25-212889,2866,347.1,0.0,0.0
399568,AVA35-64231,2866,346.82,0.0,0.0
405909,AZL29-210070,2866,346.8,0.0,0.0
401436,AVC15-88224,2866,346.62,0.0,0.0
404051,AZF22-157303,2866,346.62,0.0,0.0
377560,AZG22-160146,2866,346.11,0.0,0.0
403098,AVZ36-86198,2866,345.95,0.0,0.0
405563,AZM16-139985,2866,344.76,0.0,0.0
401123,AZT19-191818,2866,344.42,0.0,0.0
398518,AZL15-209943,2866,344.25,0.0,0.0
397517,AZC17-212842,2866,344.02,0.0,0.0
403616,AZA02-110757,2866,343.82,0.0,0.0
390514,AZK34-126720,2866,343.44,0.0,0.0
394006,AZD11-164192,2866,343.07,0.0,0.0
405830,AZL57-210068,2866,342.28,0.0,0.0
387233,AZF50-157165,2866,342.25,0.0,0.0
392401,AZC132021-212749,2866,341.55,0.0,0.0
402879,AZE35-146436,2866,341.53,0.0,0.0
401106,AZP01-103065,2866,340.79,0.0,0.0
390748,AWX13-170214,2866,340.65,0.0,0.0
378378,AVC06-87926,2866,340.2,0.0,0.0
393931,AZI140102-163293,2866,340.1,0.0,0.0
397963,AZF20-157248,2866,340.1,0.0,0.0
398379,AZU31-176394,2866,340.1,0.0,0.0
385148,AZR09-139131,2866,339.88,0.0,0.0
402201,AWI37-160405,2866,339.82,0.0,0.0
387235,AZF50-157165,2866,339.69,0.0,0.0
395073,AZF33-157215,2866,339.3,0.0,0.0
392419,AZN06-140881,2866,338.84,0.0,0.0
402322,AZL35-210009,2866,337.8,0.0,0.0
405149,AZI44-163451,2866,337.62,0.0,0.0
391263,AVA04-91287,2866,336.6,0.0,0.0
403781,AZI17-163435,2866,336.31,0.0,0.0
405172,AZX41-193933,2866,335.75,0.0,0.0
389940,AZW29-220621,2866,334.9,0.0,0.0
399296,AZY56-223513,2866,333.36,0.0,0.0
400348,AZG16-160349,2866,333.32,0.0,0.0
397337,AZN51-140926,2866,332.31,0.0,0.0
393415,AVC46-109258,2866,332.2,0.0,0.0
393858,AZH135833-154417,2866,332.08,0.0,0.0
377756,AZW56-220364,2866,331.5,0.0,0.0
400969,AVC09-109349,2866,329.9,0.0,0.0
382692,AVC28-87983,2866,329.55,0.0,0.0
382867,AZT53-191574,2866,328.95,0.0,0.0
376998,AZN54-140659,2866,328.68,0.0,0.0
379464,AZG05-160174,2866,328.68,0.0,0.0
393578,AZF52-157202,2866,327.45,0.0,0.0
401372,AZS09-151598,2866,326.65,0.0,0.0
402473,AZO39-117717,2866,326.4,0.0,0.0
375483,AZO09-117485,2866,326.19,0.0,0.0
376552,AZO38-117506,2866,326.19,0.0,0.0
384477,AZO00-117612,2866,326.19,0.0,0.0
385259,AZG08-160247,2866,326.19,0.0,0.0
404825,AZD02-164316,2866,326.17,0.0,0.0
376563,AZJ20-158596,2866,325.26,0.0,0.0
404922,AWW04-104871,2866,325.26,0.0,0.0
393443,AVZ00-86156,2866,324.36,0.0,0.0
404553,AZH05-154513,2866,324.36,0.0,0.0
406488,AZE31-146467,2866,323.72,0.0,0.0
380307,AZN54-140710,2866,323.7,0.0,0.0
384877,AZN44-140778,2866,323.7,0.0,0.0
384095,AVC00-88003,2866,323.0,0.0,0.0
397953,AZC12-212851,2866,323.0,0.0,0.0
407280,AZI22-163492,2866,323.0,0.0,0.0
404996,AZS36-151641,2866,322.77,0.0,0.0
406990,AZH24-154538,2866,321.97,0.0,0.0
402436,AZH16-154500,2866,321.94,0.0,0.0
395575,AWX20-170280,2866,321.0,0.0,0.0
399136,AZY48-223510,2866,320.99,0.0,0.0
398387,AZE23-146395,2866,320.86,0.0,0.0
377556,AZI22-163097,2866,320.7,0.0,0.0
403847,AVC11-109385,2866,319.9,0.0,0.0
389836,AZC50-212709,2866,319.6,0.0,0.0
388484,AVA48-91258,2866,318.79,0.0,0.0
408271,AZE32-146485,2866,318.63,0.0,0.0
398049,AZZ31-112364,2866,318.25,0.0,0.0
398059,AWW39-128481,2866,317.3,0.0,0.0
385498,AZO13-117627,2866,316.23,0.0,0.0
399633,AZL34-209964,2866,316.2,0.0,0.0
374454,AZX15-193601,2866,315.23,0.0,0.0
386398,AZA21-110687,2866,315.18,0.0,0.0
381459,AZH23-154281,2866,314.93,0.0,0.0
393934,AZC53-212778,2866,314.82,0.0,0.0
400188,AZI27-163376,2866,314.82,0.0,0.0
391902,AZE28-146335,2866,314.5,0.0,0.0
396090,AZC23-212820,2866,314.44,0.0,0.0
390474,AZI46-163259,2866,313.65,0.0,0.0
385285,AZH50-154357,2866,313.49,0.0,0.0
399423,AZK17-126811,2866,313.49,0.0,0.0
408046,AZT06-191912,2866,313.23,0.0,0.0
402735,AZC56-212914,2866,312.75,0.0,0.0
382700,AZH27-154311,2866,312.49,0.0,0.0
388161,AZN40-140823,2866,312.49,0.0,0.0
381547,AZE23-146203,2866,311.74,0.0,0.0
393407,AZX44-193837,2866,310.8,0.0,0.0
386930,AZE33-146279,2866,310.25,0.0,0.0
405420,AZI33-163456,2866,310.05,0.0,0.0
405482,AZE38-146460,2866,310.04,0.0,0.0
377497,AWX12-170038,2866,310.0,0.0,0.0
398613,AZC06-212859,2866,309.35,0.0,0.0
374506,AZO33-117473,2866,308.76,0.0,0.0
383817,AVC16-109129,2866,308.76,0.0,0.0
381528,AZQ09-165536,2866,308.1,0.0,0.0
388706,AZW47-220587,2866,308.1,0.0,0.0
400342,AZI31-163378,2866,306.87,0.0,0.0
375414,AZG13-160102,2866,306.27,0.0,0.0
379003,AZC53-212504,2866,306.27,0.0,0.0
387205,AZR05-139163,2866,306.27,0.0,0.0
386389,AZQ03-165599,2866,306.15,0.0,0.0
404686,AZF30-157311,2866,305.95,0.0,0.0
374796,AVC01-87880,2866,305.2,0.0,0.0
374846,AZC22-212418,2866,305.02,0.0,0.0
377516,AZV38-123203,2866,305.02,0.0,0.0
381730,AZR39-139106,2866,305.02,0.0,0.0
385055,AZN22-140780,2866,305.02,0.0,0.0
404167,AVC44-109387,2866,305.02,0.0,0.0
392522,AWW10-104795,2866,304.88,0.0,0.0
393520,AZL07-209879,2866,304.47,0.0,0.0
374385,AZF09-156961,2866,303.78,0.0,0.0
378759,AZN03-140687,2866,303.78,0.0,0.0
383777,AZF35-157118,2866,303.78,0.0,0.0
387997,AZK44-126688,2866,303.78,0.0,0.0
402319,AWX23-170385,2866,303.3,0.0,0.0
386015,AZY59-223337,2866,303.19,0.0,0.0
401183,AVZ10-86191,2866,302.89,0.0,0.0
374072,AVA070614-64107,2866,302.69,0.0,0.0
382651,AZP12-102915,2866,302.53,0.0,0.0
386443,AWW17-104754,2866,302.53,0.0,0.0
396685,AWI42-160361,2866,302.4,0.0,0.0
394163,AZF08-157207,2866,301.87,0.0,0.0
405403,AZL18-210061,2866,301.8,0.0,0.0
378263,AZA08-110603,2866,301.29,0.0,0.0
382334,AZI31-163159,2866,301.29,0.0,0.0
383761,AZS21-151472,2866,301.29,0.0,0.0
385108,AZK34-126648,2866,301.29,0.0,0.0
374627,AZX19-193602,2866,300.79,0.0,0.0
392881,AZK48-126746,2866,178.87,0.0,0.0
752277,AVC31-113805,2864,589.4,0.0,0.0
748973,AWW35-107266,2864,588.57,0.0,0.0
757235,AZR52-142879,2864,587.1,0.0,0.0
762494,AZN00-144569,2864,579.9,0.0,0.0
763889,AZO40-120660,2864,572.85,0.0,0.0
755003,AVC34-91871,2864,560.5,0.0,0.0
755525,AVZ37-88740,2864,560.23,0.0,0.0
755228,AZN24-144495,2864,557.39,0.0,0.0
760954,AZL46-215237,2864,556.8,0.0,0.0
752417,AZA43-113689,2864,556.48,0.0,0.0
766624,AVZ09-88806,2864,552.86,0.0,0.0
750523,AZO47-120564,2864,550.14,0.0,0.0
748492,AVA24-94559,2864,548.72,0.0,0.0
752381,AVC47-113806,2864,546.7,0.0,0.0
761335,AZI02-167576,2864,546.25,0.0,0.0
755229,AZN24-144495,2864,542.46,0.0,0.0
750693,AZH16-158101,2864,539.7,0.0,0.0
752796,AZH01-158127,2864,539.4,0.0,0.0
761904,AZC07-218378,2864,539.35,0.0,0.0
756133,AZD24-168458,2864,538.65,0.0,0.0
756617,AZG10-164959,2864,536.56,0.0,0.0
760710,AZP57-105926,2864,535.43,0.0,0.0
764724,AVC42-91967,2864,532.65,0.0,0.0
763067,AZC27-218397,2864,532.35,0.0,0.0
751668,AVC50-91841,2864,525.0,0.0,0.0
748777,AZR12-142803,2864,521.9,0.0,0.0
750293,AZC44-218199,2864,519.13,0.0,0.0
759038,AZM31-143622,2864,518.0,0.0,0.0
763929,AZR00-142953,2864,510.15,0.0,0.0
762756,AZP03-105937,2864,507.84,0.0,0.0
754088,AZZ55-114972,2864,503.67,0.0,0.0
755356,AZC32-218271,2864,500.65,0.0,0.0
754612,AZC37-218260,2864,499.39,0.0,0.0
753593,AZI02-167496,2864,499.26,0.0,0.0
759240,AZS25-155114,2864,488.0,0.0,0.0
758856,AZY05-229029,2864,485.56,0.0,0.0
762285,AZC12-218388,2864,482.8,0.0,0.0
760227,AZC03-218351,2864,480.97,0.0,0.0
762024,AVZ27-88789,2864,480.18,0.0,0.0
762742,AZH51-158219,2864,479.38,0.0,0.0
763348,AZK57-130353,2864,479.38,0.0,0.0
763276,AZF18-161209,2864,479.15,0.0,0.0
756772,AZN58-144509,2864,478.59,0.0,0.0
753198,AZM40-143565,2864,469.0,0.0,0.0
760834,AZG30-165018,2864,467.25,0.0,0.0
756597,AZF45-161122,2864,461.1,0.0,0.0
752109,AZQ45-170196,2864,456.33,0.0,0.0
760836,AZG30-165018,2864,453.99,0.0,0.0
759388,AZS57-155116,2864,452.37,0.0,0.0
757628,AWI47-164466,2864,450.3,0.0,0.0
760825,AZC36-218361,2864,449.45,0.0,0.0
748768,AZA02-113660,2864,445.82,0.0,0.0
749827,AZW10-225862,2864,443.66,0.0,0.0
755834,AWI39-164444,2864,439.37,0.0,0.0
758035,AZL06-215189,2864,430.95,0.0,0.0
766623,AVZ09-88806,2864,430.52,0.0,0.0
753917,AZW50-225920,2864,428.12,0.0,0.0
762624,AZE40-149898,2864,426.65,0.0,0.0
750772,AZP45-105862,2864,426.55,0.0,0.0
754598,AZG14-164928,2864,425.58,0.0,0.0
754444,AZV38-126850,2864,425.0,0.0,0.0
757516,AWW02-107325,2864,425.0,0.0,0.0
759982,AZM27-143639,2864,425.0,0.0,0.0
761366,AZC01-218367,2864,425.0,0.0,0.0
762751,AZV42-126949,2864,425.0,0.0,0.0
762925,AZL30-215275,2864,425.0,0.0,0.0
763959,AZC12-218408,2864,425.0,0.0,0.0
765183,AZN32-144597,2864,425.0,0.0,0.0
748366,AZJ59-163000,2864,421.54,0.0,0.0
753056,AZJ25-163093,2864,421.54,0.0,0.0
753949,AWW42-131955,2864,421.54,0.0,0.0
755842,AZJ07-163129,2864,421.54,0.0,0.0
757225,AVA02-66116,2864,421.54,0.0,0.0
757226,AVA02-66116,2864,421.54,0.0,0.0
757227,AVA02-66116,2864,421.54,0.0,0.0
760088,AZC53-218348,2864,421.54,0.0,0.0
760374,AZK57-130327,2864,421.54,0.0,0.0
766723,AWX51-175299,2864,421.54,0.0,0.0
767489,AWI54-164616,2864,421.54,0.0,0.0
764019,AZG39-165061,2864,420.9,0.0,0.0
758828,AZM41-143617,2864,420.5,0.0,0.0
754720,AZI37-167516,2864,420.0,0.0,0.0
763303,AZL34-215282,2864,420.0,0.0,0.0
765674,AZH54-158235,2864,420.0,0.0,0.0
750441,AZC20-218202,2864,419.9,0.0,0.0
759183,AWI23-164487,2864,419.9,0.0,0.0
760198,AZR42-142912,2864,419.9,0.0,0.0
762254,AZP19-105934,2864,419.9,0.0,0.0
767627,AVA49-94713,2864,419.9,0.0,0.0
758721,AZG55-164987,2864,419.15,0.0,0.0
751520,AZC44-218213,2864,416.95,0.0,0.0
760271,AZM01-143644,2864,416.25,0.0,0.0
750227,AZH20-158096,2864,415.8,0.0,0.0
765866,AVC06-91970,2864,411.93,0.0,0.0
754083,AZC22-218252,2864,410.4,0.0,0.0
748251,AZM36-143515,2864,410.0,0.0,0.0
767079,AWI45-164608,2864,400.68,0.0,0.0
759582,AZL00-215215,2864,399.9,0.0,0.0
760454,AZH03-158197,2864,399.9,0.0,0.0
761282,AVA10-94663,2864,399.9,0.0,0.0
762891,AZW29-226054,2864,399.9,0.0,0.0
763088,AZL46-215278,2864,399.9,0.0,0.0
763591,AVA52-94683,2864,399.9,0.0,0.0
764126,AZX35-198218,2864,399.9,0.0,0.0
766248,AWX18-175295,2864,399.9,0.0,0.0
749254,AZI33-167449,2864,399.0,0.0,0.0
750671,AZQ19-170173,2864,399.0,0.0,0.0
754557,AVA49-94597,2864,399.0,0.0,0.0
758427,AWI44-164475,2864,399.0,0.0,0.0
758428,AWI44-164475,2864,399.0,0.0,0.0
764921,AZT18-196650,2864,63.35,0.0,0.0
779770,AZX13-198454,2920,260.32,0.0,0.0
778956,AZL46-215505,2920,258.78,0.0,0.0
778111,AWI12-164712,2920,258.64,0.0,0.0
782937,AZI43-167806,2920,258.1,0.0,0.0
782051,AWX24-175509,2920,258.07,0.0,0.0
786150,AWW33-107518,2920,257.21,0.0,0.0
772414,AZF37-161333,2920,256.88,0.0,0.0
773394,AZW37-226223,2920,256.78,0.0,0.0
773395,AZW37-226223,2920,256.78,0.0,0.0
773396,AZW37-226223,2920,256.78,0.0,0.0
773397,AZW37-226223,2920,256.78,0.0,0.0
773398,AZW37-226223,2920,256.78,0.0,0.0
769767,AZH31-158272,2920,256.5,0.0,0.0
769575,AZL21-215366,2920,256.2,0.0,0.0
773857,AZW00-226226,2920,255.87,0.0,0.0
778964,AZC02-218636,2920,255.55,0.0,0.0
785559,AZL51-215601,2920,254.98,0.0,0.0
775864,AVC02-114123,2920,254.87,0.0,0.0
771436,AZH59-158294,2920,254.37,0.0,0.0
770217,AWX51-175343,2920,252.76,0.0,0.0
769459,AVA11-94729,2920,252.73,0.0,0.0
772415,AZF37-161333,2920,252.73,0.0,0.0
778389,AVC18-92078,2920,252.45,0.0,0.0
774151,AZB54-141147,2920,252.05,0.0,0.0
782050,AWX24-175509,2920,251.6,0.0,0.0
772229,AWX54-175376,2920,250.37,0.0,0.0
781405,AZW19-226361,2920,249.85,0.0,0.0
776163,AZS33-155268,2920,248.5,0.0,0.0
781602,AVZ57-88944,2920,247.86,0.0,0.0
778322,AZL43-215494,2920,247.75,0.0,0.0
768551,AZQ37-170399,2920,246.99,0.0,0.0
784995,AZI31-167835,2920,246.97,0.0,0.0
779091,AVC18-92084,2920,246.45,0.0,0.0
772235,AZX52-198329,2920,246.4,0.0,0.0
772813,AZH48-158309,2920,245.0,0.0,0.0
781992,AVA03-94864,2920,243.6,0.0,0.0
783757,AWX03-175531,2920,242.11,0.0,0.0
776292,AZE05-150039,2920,241.67,0.0,0.0
781250,AVA50-66293,2920,241.5,0.0,0.0
781701,AWI07-164754,2920,241.19,0.0,0.0
785740,AZN56-144786,2920,241.19,0.0,0.0
781804,AZF50-161440,2920,240.79,0.0,0.0
775591,AZR53-143094,2920,240.72,0.0,0.0
782117,AZY54-229436,2920,240.39,0.0,0.0
781982,AZL36-215546,2920,240.0,0.0,0.0
773704,AZB41-141140,2920,239.47,0.0,0.0
771694,AZS51-155216,2920,239.4,0.0,0.0
781424,AZZ39-115154,2920,238.65,0.0,0.0
778844,AWI15-164720,2920,238.5,0.0,0.0
785322,AZX44-198522,2920,238.38,0.0,0.0
780912,AZB50-141208,2920,238.2,0.0,0.0
773232,AVA123409-94759,2920,18.54,0.0,0.0
780918,AZA11-114011,1045,237.7,0.0,0.0
779908,AZI45-167772,1045,237.5,0.0,0.0
768694,AWX45-175325,1045,234.85,0.0,0.0
772839,AZL12-215406,1045,234.02,0.0,0.0
769514,AZC44-218486,1045,77.75,0.0,0.0
735294,AZG141258-164629,1043,289.17,0.0,0.0
738971,AZG36-164702,1043,288.97,0.0,0.0
735854,AVA26-94442,1043,287.85,0.0,0.0
728119,AZN25-144260,1043,285.0,0.0,0.0
729454,AZQ53-169928,1043,285.0,0.0,0.0
730044,AZW45-225528,1043,126.5,0.0,0.0
794965,AZJ12-163507,1038,1786.89,0.0,0.0
813421,AZC03-219005,1038,728.87,0.0,0.0
811198,AVC51-92397,1038,4.8,0.0,0.0
890871,AVC22-115468,2908,932.52,0.0,0.0
888895,AZR35-144084,2908,929.04,0.0,0.0
894114,AZC56-220408,2908,929.04,0.0,0.0
892338,AZS37-156282,2908,918.0,0.0,0.0
900183,AZG58-166664,2908,916.2,0.0,0.0
895932,AZQ14-172042,2908,910.0,0.0,0.0
885831,AWI52-165731,2908,909.37,0.0,0.0
888923,AWX32-177073,2908,905.4,0.0,0.0
892669,AZG10-166566,2908,901.2,0.0,0.0
895931,AZQ14-172042,2908,892.48,0.0,0.0
889096,AZR15-144088,2908,872.95,0.0,0.0
891638,AVZ24-89757,2908,871.87,0.0,0.0
892339,AZS37-156282,2908,869.25,0.0,0.0
880554,AZL00-216827,2908,868.8,0.0,0.0
881320,AVC47-93179,2908,868.21,0.0,0.0
896642,AZQ22-172047,2908,843.08,0.0,0.0
896104,AZG28-166623,2908,824.56,0.0,0.0
897243,AVA20-66900,2908,823.97,0.0,0.0
884114,AWW13-108131,2908,823.22,0.0,0.0
888522,AZW59-227935,2908,659.1,0.0,0.0
880202,AZW15-227816,2908,13.74,0.0,0.0
881997,AWI53-165687,1058,381.1,0.0,0.0
884348,AZI49-168825,1058,5.6,0.0,0.0
880278,AWI20-165668,1055,451.29,0.0,0.0
887709,AZW135450-227926,1055,4.57,0.0,0.0
840913,AZJ52-164207,2868,1133.67,0.0,0.0
821700,AWW33-107699,2868,1133.48,0.0,0.0
826519,AZK23-130811,2868,1128.75,0.0,0.0
835073,AZF31-162129,2868,1128.22,0.0,0.0
824017,AVZ47-89351,2868,1125.31,0.0,0.0
824906,AZR18-143457,2868,1117.75,0.0,0.0
821777,AZJ34-163966,2868,1116.11,0.0,0.0
836191,AZC40-219408,2868,1107.32,0.0,0.0
819285,AZR28-143406,2868,1106.6,0.0,0.0
823676,AWI45-165091,2868,1103.85,0.0,0.0
835247,AZX56-198965,2868,1103.3,0.0,0.0
838645,AZQ59-171390,2868,1102.5,0.0,0.0
821778,AZJ34-163966,2868,1092.97,0.0,0.0
824016,AVA25-66522,2868,1067.5,0.0,0.0
831956,AZL40-216116,2868,1060.58,0.0,0.0
833044,AZK31-130880,2868,1060.5,0.0,0.0
828061,AZW33-227022,2868,1059.44,0.0,0.0
837456,AZZ05-115429,2868,1057.35,0.0,0.0
819599,AZA41-114634,2868,1055.26,0.0,0.0
828683,AZJ39-164101,2868,1055.25,0.0,0.0
830917,AWW59-107758,2868,1051.25,0.0,0.0
818854,AZK080750-130741,2868,1051.05,0.0,0.0
818838,AZA50-114609,2868,1050.0,0.0,0.0
829255,AZN50-145129,2868,1042.75,0.0,0.0
824128,AWI50-165094,2868,1040.44,0.0,0.0
819757,AZF38-161976,2868,1032.57,0.0,0.0
820363,AZY04-229880,2868,1029.35,0.0,0.0
835332,AZT08-197473,2868,1022.58,0.0,0.0
828893,AZH51-158721,2868,1011.01,0.0,0.0
818948,AZQ05-171126,2868,1010.47,0.0,0.0
822566,AWI22-165074,2868,1009.28,0.0,0.0
831995,AWI43-165182,2868,1002.84,0.0,0.0
820061,AZJ55-163942,2868,999.32,0.0,0.0
829070,AZG48-165852,2868,996.58,0.0,0.0
828485,AVA50-66543,2868,988.95,0.0,0.0
824793,AZO30-121137,2868,988.14,0.0,0.0
830379,AZI17-168196,2868,986.05,0.0,0.0
842085,AZE49-150597,2868,980.78,0.0,0.0
821322,AWX06-176116,2868,709.47,0.0,0.0
818581,AZD23-169219,2868,11.41,0.0,0.0
514129,AZC05-214431,2919,1035.32,0.0,0.0
514525,AZQ54-167242,2919,1027.27,0.0,0.0
512799,AZC51-214407,2919,1019.92,0.0,0.0
524147,AZP20-103974,2919,1017.81,0.0,0.0
524319,AWI57-161787,2919,1015.94,0.0,0.0
530245,AZJ35-160525,2919,1005.4,0.0,0.0
511060,AZO40-118641,2919,1000.18,0.0,0.0
522081,AZH42-155604,2919,982.3,0.0,0.0
508217,AZG40-161833,2919,975.65,0.0,0.0
522418,AZT09-193470,2919,974.7,0.0,0.0
521671,AZV17-124689,2919,969.95,0.0,0.0
531131,AZI29-164940,2919,969.0,0.0,0.0
514576,AZE05-147398,2919,965.13,0.0,0.0
511856,AZD58-165640,2919,41.43,0.0,0.0
896020,AVC42-115528,2925,810.96,0.0,0.0
897107,AVZ28-89790,2925,810.54,0.0,0.0
890879,AZK19-131458,2925,805.01,0.0,0.0
893729,AWW47-133191,2925,799.47,0.0,0.0
887671,AZH40-159434,2925,795.92,0.0,0.0
898025,AZC37-220465,2925,795.02,0.0,0.0
882606,AZW50-227855,2925,793.41,0.0,0.0
891735,AWW43-133171,2925,791.92,0.0,0.0
881727,AZQ08-171893,2925,790.4,0.0,0.0
899079,AZT58-198350,2925,330.4,0.0,0.0
880430,AZF23-162673,2925,1.95,0.0,0.0
628000,AVA14-93448,2906,759.14,0.0,0.0
628219,AZH44-156779,2906,758.06,0.0,0.0
641067,AZJ54-161791,2906,757.75,0.0,0.0
629488,AZV31-125700,2906,756.0,0.0,0.0
629319,AWX51-173499,2906,753.16,0.0,0.0
640384,AWW19-106521,2906,750.9,0.0,0.0
626955,AZG03-163288,2906,750.0,0.0,0.0
638477,AZN08-143358,2906,749.49,0.0,0.0
640076,AZM26-142483,2906,748.32,0.0,0.0
634968,AZY14-227231,2906,739.5,0.0,0.0
634886,AZP06-104890,2906,738.54,0.0,0.0
640957,AZC54-216371,2906,731.83,0.0,0.0
633804,AZJ28-161710,2906,707.56,0.0,0.0
640179,AZC55-216362,2906,700.72,0.0,0.0
632376,AWW07-130810,2906,695.5,0.0,0.0
632959,AZK24-129085,2906,692.67,0.0,0.0
629015,AZC55-216171,2906,688.38,0.0,0.0
641413,AWI49-163172,2906,682.11,0.0,0.0
631965,AZO51-119620,2906,681.72,0.0,0.0
630910,AZB29-139838,2906,680.35,0.0,0.0
630033,AVZ25-87920,2906,677.34,0.0,0.0
630482,AZQ46-168676,2906,673.83,0.0,0.0
641866,AZC06-216387,2906,634.8,0.0,0.0
634695,AZF36-159746,2906,632.92,0.0,0.0
641401,AZH10-156910,2906,552.22,0.0,0.0
626995,AWW07-106430,2906,4.2,0.0,0.0
896942,AZJ07-164696,3666,775.25,0.0,0.0
895585,AZW34-228028,3666,638.4,0.0,0.0
881338,AZB02-142013,3666,9.95,0.0,0.0
879083,AZE43-151034,2888,399.0,0.0,0.0
879592,AWX29-176952,2888,399.0,0.0,0.0
859404,AZQ02-171645,2888,398.94,0.0,0.0
869359,AZF04-162540,2888,398.94,0.0,0.0
853202,AZI46-168481,2888,398.0,0.0,0.0
853598,AZM31-144484,2888,397.15,0.0,0.0
866645,AVC24-93016,2888,396.94,0.0,0.0
871808,AZS38-156075,2888,396.19,0.0,0.0
849232,AVA47-95435,2888,394.05,0.0,0.0
867721,AZQ03-171752,2888,394.05,0.0,0.0
872001,AZC18-220107,2888,394.05,0.0,0.0
854997,AZN31-145398,2888,394.02,0.0,0.0
863175,AWW29-132887,2888,394.02,0.0,0.0
864654,AZS40-156005,2888,393.12,0.0,0.0
859011,AZY15-230411,2888,392.85,0.0,0.0
874016,AVZ27-89603,2888,392.53,0.0,0.0
879294,AZI12-168761,2888,392.53,0.0,0.0
870212,AVA26-66763,2888,392.49,0.0,0.0
865645,AVA26-95550,2888,390.35,0.0,0.0
866868,AZI28-168611,2888,390.35,0.0,0.0
873068,AVA07-66774,2888,390.0,0.0,0.0
874227,AVA53-66781,2888,390.0,0.0,0.0
874660,AZQ04-171826,2888,390.0,0.0,0.0
850411,AWX18-176542,2888,388.44,0.0,0.0
857872,AZU15-182247,2888,388.05,0.0,0.0
867109,AZM38-144632,2888,387.96,0.0,0.0
867567,AVC18-93028,2888,387.96,0.0,0.0
879166,AWW50-133039,2888,387.96,0.0,0.0
875954,AZL12-216747,2888,387.88,0.0,0.0
863122,AZE27-150859,2888,387.59,0.0,0.0
862567,AVZ31-89560,2888,387.57,0.0,0.0
875955,AZL12-216747,2888,387.5,0.0,0.0
867467,AZF16-162518,2888,386.74,0.0,0.0
862334,AZW06-227571,2888,386.65,0.0,0.0
867692,AZC27-220046,2888,386.65,0.0,0.0
855573,AZC41-219777,2888,386.54,0.0,0.0
875953,AZL12-216747,2888,386.15,0.0,0.0
849030,AZM48-144410,2888,385.95,0.0,0.0
860518,AZN43-145478,2888,385.95,0.0,0.0
870990,AZT10-197956,2888,385.65,0.0,0.0
865491,AZM38-144618,2888,384.91,0.0,0.0
851434,AZM44-144458,2888,384.7,0.0,0.0
879553,AZL20-216812,2888,384.63,0.0,0.0
860766,AWW15-132854,2888,384.48,0.0,0.0
847117,AZQ070401-171459,2888,384.15,0.0,0.0
873422,AZL24-216712,2888,383.98,0.0,0.0
867205,AZL56-216627,2888,383.38,0.0,0.0
864847,AWW131819-108021,2888,383.19,0.0,0.0
860364,AZH11-159188,2888,383.07,0.0,0.0
863101,AZN20-145507,2888,382.95,0.0,0.0
868287,AZT14-197921,2888,382.95,0.0,0.0
862458,AZC52-219936,2888,382.02,0.0,0.0
875064,AWW12-108087,2888,381.1,0.0,0.0
864098,AZC50-219976,2888,380.64,0.0,0.0
877602,AZP54-106850,2888,380.17,0.0,0.0
868344,AZR38-143876,2888,380.01,0.0,0.0
871114,AVC13-93066,2888,380.0,0.0,0.0
875146,AZV59-127907,2888,379.4,0.0,0.0
877301,AWW13-133015,2888,378.81,0.0,0.0
869479,AZK53-131252,2888,378.56,0.0,0.0
851301,AZA59-114807,2888,378.48,0.0,0.0
